time,t2m,skt,sp,cvh,siconc,number,latitude,longitude,expver,ssr,t2m_c,skt_c
2021-11-01 00:00:00,236.33856,235.10883,68406.17,0.0,,0,-90.0,335.25,0001,,-36.81143,-38.04117
2021-11-01 06:00:00,,,,,,0,-90.0,335.25,,4852224.0,,
2021-12-01 00:00:00,247.27405,245.82927,68595.41,0.0,,0,-90.0,335.25,0001,,-25.875946,-27.320724
2021-12-01 06:00:00,,,,,,0,-90.0,335.25,,5960704.0,,
2022-01-01 00:00:00,246.35037,245.68933,69163.09,0.0,,0,-90.0,335.25,0001,,-26.799622,-27.460663
2022-01-01 06:00:00,,,,,,0,-90.0,335.25,,5113856.0,,
2022-02-01 00:00:00,235.07675,234.62323,68979.72,0.0,,0,-90.0,335.25,0001,,-38.073242,-38.526764
2022-02-01 06:00:00,,,,,,0,-90.0,335.25,,3170816.0,,
2022-03-01 00:00:00,221.6626,222.11905,68567.03,0.0,,0,-90.0,335.25,0001,,-51.487396,-51.030945
2022-03-01 06:00:00,,,,,,0,-90.0,335.25,,502436.88,,
2022-04-01 00:00:00,219.93234,219.88562,68346.23,0.0,,0,-90.0,335.25,0001,,-53.21765,-53.264374
2022-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2022-05-01 00:00:00,219.03954,219.155,68771.47,0.0,,0,-90.0,335.25,0001,,-54.11046,-53.994995
2022-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2022-06-01 00:00:00,223.61801,223.69768,69072.49,0.0,,0,-90.0,335.25,0001,,-49.531982,-49.452316
2022-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2022-07-01 00:00:00,216.64319,216.43472,68045.945,0.0,,0,-90.0,335.25,0001,,-56.506805,-56.71527
2022-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2022-08-01 00:00:00,221.67479,221.87671,68198.11,0.0,,0,-90.0,335.25,0001,,-51.475204,-51.273285
2022-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2022-09-01 00:00:00,218.5783,219.23492,67894.55,0.0,,0,-90.0,335.25,0001,,-54.5717,-53.91507
2022-09-01 06:00:00,,,,,,0,-90.0,335.25,,68815.0,,
2022-10-01 00:00:00,224.07355,223.63771,68060.55,0.0,,0,-90.0,335.25,0001,,-49.076447,-49.512283
2022-10-01 06:00:00,,,,,,0,-90.0,335.25,,2081280.0,,
2022-11-01 00:00:00,235.00414,234.68507,67587.0,0.0,,0,-90.0,335.25,0001,,-38.14586,-38.46492
2022-11-01 06:00:00,,,,,,0,-90.0,335.25,,4795392.0,,
2022-12-01 00:00:00,244.45224,242.9651,68223.875,0.0,,0,-90.0,335.25,0001,,-28.697754,-30.18489
2022-12-01 06:00:00,,,,,,0,-90.0,335.25,,6039040.0,,
2023-01-01 00:00:00,242.44823,241.21907,68126.03,0.0,,0,-90.0,335.25,0001,,-30.701767,-31.930923
2023-01-01 06:00:00,,,,,,0,-90.0,335.25,,5441024.0,,
2023-02-01 00:00:00,233.5303,233.89139,68567.11,0.0,,0,-90.0,335.25,0001,,-39.61969,-39.258606
2023-02-01 06:00:00,,,,,,0,-90.0,335.25,,2964480.0,,
2023-03-01 00:00:00,226.1098,226.65178,68277.22,0.0,,0,-90.0,335.25,0001,,-47.04019,-46.498215
2023-03-01 06:00:00,,,,,,0,-90.0,335.25,,485600.06,,
2023-04-01 00:00:00,223.50516,223.67575,68861.91,0.0,,0,-90.0,335.25,0001,,-49.644836,-49.474243
2023-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2023-05-01 00:00:00,220.59445,220.85861,67889.68,0.0,,0,-90.0,335.25,0001,,-52.555542,-52.29138
2023-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2023-06-01 00:00:00,221.88945,221.63774,68597.88,0.0,,0,-90.0,335.25,0001,,-51.260544,-51.512253
2023-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2023-07-01 00:00:00,219.8559,219.65558,67498.0,0.0,,0,-90.0,335.25,0001,,-53.294098,-53.494415
2023-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2023-08-01 00:00:00,222.0011,221.95908,67467.28,0.0,,0,-90.0,335.25,0001,,-51.148895,-51.190918
2023-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2023-09-01 00:00:00,221.2896,220.61546,68339.57,0.0,,0,-90.0,335.25,0001,,-51.860397,-52.53453
2023-09-01 06:00:00,,,,,,0,-90.0,335.25,,64410.688,,
2023-10-01 00:00:00,226.14645,226.44061,67608.664,0.0,,0,-90.0,335.25,0001,,-47.00354,-46.70938
2023-10-01 06:00:00,,,,,,0,-90.0,335.25,,1852928.0,,
2023-11-01 00:00:00,238.0581,238.85194,68398.266,0.0,,0,-90.0,335.25,0001,,-35.09189,-34.29805
2023-11-01 06:00:00,,,,,,0,-90.0,335.25,,4425728.0,,
2023-12-01 00:00:00,245.05371,244.60413,68372.55,0.0,,0,-90.0,335.25,0001,,-28.096283,-28.545868
2023-12-01 06:00:00,,,,,,0,-90.0,335.25,,5939200.0,,
2024-01-01 00:00:00,242.40312,241.39618,68679.03,0.0,,0,-90.0,335.25,0001,,-30.746872,-31.753815
2024-01-01 06:00:00,,,,,,0,-90.0,335.25,,5475840.0,,
2024-02-01 00:00:00,233.69542,234.20285,68094.16,0.0,,0,-90.0,335.25,0001,,-39.454575,-38.947144
2024-02-01 06:00:00,,,,,,0,-90.0,335.25,,2906624.0,,
2024-03-01 00:00:00,225.02972,224.41821,68044.66,0.0,,0,-90.0,335.25,0001,,-48.12027,-48.73178
2024-03-01 06:00:00,,,,,,0,-90.0,335.25,,456908.88,,
2024-04-01 00:00:00,221.68597,220.6906,67642.34,0.0,,0,-90.0,335.25,0001,,-51.46402,-52.459396
2024-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2024-05-01 00:00:00,222.6042,222.45886,67785.95,0.0,,0,-90.0,335.25,0001,,-50.54579,-50.69113
2024-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2024-06-01 00:00:00,222.83481,223.21979,67978.59,0.0,,0,-90.0,335.25,0001,,-50.315186,-49.930206
2024-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2024-07-01 00:00:00,223.7246,222.13322,68380.67,0.0,,0,-90.0,335.25,0001,,-49.4254,-51.01677
2024-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2024-08-01 00:00:00,223.68858,220.89449,68812.305,0.0,,0,-90.0,335.25,0001,,-49.46141,-52.25551
2024-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2024-09-01 00:00:00,222.37654,220.20174,67818.83,0.0,,0,-90.0,335.25,0001,,-50.773453,-52.948257
2024-09-01 06:00:00,,,,,,0,-90.0,335.25,,70679.44,,
2024-10-01 00:00:00,225.90105,226.12494,68426.83,0.0,,0,-90.0,335.25,0001,,-47.248947,-47.025055
2024-10-01 06:00:00,,,,,,0,-90.0,335.25,,2027008.0,,
2024-11-01 00:00:00,236.67525,236.80931,67775.41,0.0,,0,-90.0,335.25,0001,,-36.474747,-36.340683
2024-11-01 06:00:00,,,,,,0,-90.0,335.25,,4674560.0,,
2024-12-01 00:00:00,244.52588,242.40805,69221.914,0.0,,0,-90.0,335.25,0001,,-28.624115,-30.741943
2024-12-01 06:00:00,,,,,,0,-90.0,335.25,,6274048.0,,
2025-01-01 00:00:00,247.20181,246.189,68862.805,0.0,,0,-90.0,335.25,0001,,-25.948181,-26.960999
2025-01-01 06:00:00,,,,,,0,-90.0,335.25,,5185024.0,,
2025-02-01 00:00:00,236.6245,237.34352,68442.914,0.0,,0,-90.0,335.25,0001,,-36.525497,-35.806473
2025-02-01 06:00:00,,,,,,0,-90.0,335.25,,2770432.0,,
2025-03-01 00:00:00,225.22995,225.78578,67888.78,0.0,,0,-90.0,335.25,0001,,-47.920044,-47.364212
2025-03-01 06:00:00,,,,,,0,-90.0,335.25,,477744.8,,
2025-04-01 00:00:00,224.64131,224.12129,67851.7,0.0,,0,-90.0,335.25,0001,,-48.508682,-49.0287
2025-04-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2025-05-01 00:00:00,221.2959,221.04291,68206.44,0.0,,0,-90.0,335.25,0001,,-51.854095,-52.107086
2025-05-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2025-06-01 00:00:00,221.45442,221.48897,68560.54,0.0,,0,-90.0,335.25,0001,,-51.69557,-51.661026
2025-06-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2025-07-01 00:00:00,220.21971,220.51549,67625.41,0.0,,0,-90.0,335.25,0001,,-52.930283,-52.634506
2025-07-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2025-08-01 00:00:00,223.18327,222.90291,68228.375,0.0,,0,-90.0,335.25,0001,,-49.96672,-50.247086
2025-08-01 06:00:00,,,,,,0,-90.0,335.25,,8.639997e-11,,
2025-09-01 00:00:00,222.41522,222.46413,68107.72,0.0,,0,-90.0,335.25,0005,,-50.73477,-50.685867
2025-09-01 06:00:00,,,,,,0,-90.0,335.25,,59424.14,,
2025-10-01 00:00:00,226.1918,226.21037,68069.375,0.0,,0,-90.0,335.25,0005,,-46.95819,-46.93962
2025-10-01 06:00:00,,,,,,0,-90.0,335.25,,2172928.0,,
